Index,Number,Type
8938,856048,Even
8939,583238,Even
8940,692617,Odd
8941,943438,Even
8942,94734,Even
8943,843252,Even
8944,159388,Even
8945,260174,Even
8946,932200,Even
8947,886440,Even
8948,595172,Even
8949,254613,Odd
8950,47073,Odd
8951,388513,Odd
8952,345252,Even
8953,998809,Odd
8954,692862,Even
8955,554346,Even
8956,181848,Even
8957,827308,Even
8958,523790,Even
8959,349475,Odd
8960,529765,Odd
8961,558914,Even
8962,848040,Even
8963,551853,Odd
8964,301747,Odd
8965,335113,Odd
8966,947838,Even
8967,230780,Even
8968,446654,Even
8969,404732,Even
8970,112959,Odd
8971,92806,Even
8972,91071,Odd
8973,274062,Even
8974,18525,Odd
8975,846887,Odd
8976,3696,Even
8977,934708,Even
8978,646426,Even
8979,147000,Even
8980,43228,Even
8981,337381,Odd
8982,457342,Even
8983,173411,Odd
8984,149340,Even
8985,691588,Even
8986,857558,Even
8987,532279,Odd
8988,918178,Even
8989,899853,Odd
8990,283440,Even
8991,680544,Even
8992,80209,Odd
8993,29691,Odd
8994,471113,Odd
8995,12718,Even
8996,737622,Even
8997,313182,Even
8998,620175,Odd
8999,247390,Even
9000,762791,Odd
9001,532725,Odd
9002,797241,Odd
9003,729557,Odd
9004,495240,Even
9005,193670,Even
9006,743805,Odd
9007,409476,Even
9008,509879,Odd
9009,909670,Even
9010,705414,Even
9011,31989,Odd
9012,812157,Odd
9013,597823,Odd
9014,664741,Odd
9015,554928,Even
9016,731562,Even
9017,311155,Odd
9018,47596,Even
9019,966288,Even
9020,176594,Even
9021,913565,Odd
9022,962804,Even
9023,130111,Odd
9024,970508,Even
9025,637503,Odd
9026,18350,Even
9027,163358,Even
9028,135378,Even
9029,828508,Even
9030,505961,Odd
9031,675309,Odd
9032,175306,Even
9033,772422,Even
9034,550,Even
9035,890683,Odd
9036,978108,Even
9037,806082,Even
9038,421620,Even
9039,807291,Odd
9040,400660,Even
9041,756058,Even
9042,823711,Odd
9043,542387,Odd
9044,271528,Even
9045,184275,Odd
9046,320162,Even
9047,828118,Even
9048,546185,Odd
9049,432960,Even
9050,601315,Odd
9051,257138,Even
9052,392681,Odd
9053,269737,Odd
9054,894029,Odd
9055,845476,Even
9056,708976,Even
9057,24678,Even
9058,729784,Even
9059,792279,Odd
9060,76975,Odd
9061,931670,Even
9062,83079,Odd
9063,785761,Odd
9064,807610,Even
9065,387295,Odd
9066,675073,Odd
9067,185285,Odd
9068,38681,Odd
9069,835149,Odd
9070,654047,Odd
9071,112421,Odd
9072,30277,Odd
9073,191265,Odd
9074,977095,Odd
9075,34489,Odd
9076,830759,Odd
9077,768262,Even
9078,415137,Odd
9079,106765,Odd
9080,432960,Even
9081,114929,Odd
9082,934834,Even
9083,237157,Odd
9084,758172,Even
9085,37621,Odd
9086,402560,Even
9087,906703,Odd
9088,973102,Even
9089,961515,Odd
9090,431750,Even
9091,708977,Odd
9092,119291,Odd
9093,46497,Odd
9094,339690,Even
9095,483784,Even
9096,240969,Odd
9097,452611,Odd
9098,311288,Even
9099,360488,Even
9100,486059,Odd
9101,931716,Even
9102,66877,Odd
9103,859100,Even
9104,744671,Odd
9105,984208,Even
9106,877041,Odd
9107,810869,Odd
9108,380278,Even
9109,368996,Even
9110,230276,Even
9111,183662,Even
9112,120310,Even
9113,248845,Odd
9114,412757,Odd
9115,8471,Odd
9116,236926,Even
9117,805393,Odd
9118,740082,Even
9119,250883,Odd
9120,982026,Even
9121,821173,Odd
9122,251681,Odd
9123,358701,Odd
9124,573572,Even
9125,413905,Odd
9126,923328,Even
9127,594190,Even
9128,214567,Odd
9129,172659,Odd
9130,199780,Even
9131,658606,Even
9132,267607,Odd
9133,282,Even
9134,386458,Even
9135,411177,Odd
9136,104022,Even
9137,540989,Odd
9138,741874,Even
9139,334118,Even
9140,805446,Even
9141,921253,Odd
9142,453094,Even
9143,280936,Even
9144,529783,Odd
9145,162182,Even
9146,349279,Odd
9147,681388,Even
9148,877398,Even
9149,584177,Odd
9150,648338,Even
9151,356275,Odd
9152,248645,Odd
9153,670041,Odd
9154,656269,Odd
9155,544309,Odd
9156,614187,Odd
9157,257586,Even
9158,937367,Odd
9159,9488,Even
9160,320479,Odd
9161,799387,Odd
9162,303470,Even
9163,671170,Even
9164,451731,Odd
9165,485577,Odd
9166,388599,Odd
9167,745614,Even
9168,162760,Even
9169,276507,Odd
9170,358016,Even
9171,772630,Even
9172,164727,Odd
9173,360101,Odd
9174,995920,Even
9175,875388,Even
9176,948374,Even
9177,845863,Odd
9178,92410,Even
9179,52155,Odd
9180,390992,Even
9181,261881,Odd
9182,222386,Even
9183,556787,Odd
9184,212866,Even
9185,955114,Even
9186,57191,Odd
9187,183396,Even
9188,757945,Odd
9189,636546,Even
9190,443656,Even
9191,525842,Even
9192,547069,Odd
9193,6597,Odd
9194,812374,Even
9195,636668,Even
9196,215540,Even
9197,54654,Even
9198,427683,Odd
9199,296401,Odd
9200,850916,Even
9201,614423,Odd
9202,892687,Odd
9203,682633,Odd
9204,141449,Odd
9205,689408,Even
9206,237293,Odd
9207,924434,Even
9208,235566,Even
9209,969194,Even
9210,242641,Odd
9211,576367,Odd
9212,903797,Odd
9213,900611,Odd
9214,743813,Odd
9215,691390,Even
9216,31005,Odd
9217,897710,Even
9218,760071,Odd
9219,773892,Even
9220,733943,Odd
9221,433223,Odd
9222,315751,Odd
9223,644185,Odd
9224,836684,Even
9225,928696,Even
9226,22589,Odd
9227,680717,Odd
9228,57036,Even
9229,77971,Odd
9230,434266,Even
9231,82446,Even
9232,324151,Odd
9233,954405,Odd
9234,93795,Odd
9235,886558,Even
9236,61599,Odd
9237,605567,Odd
9238,52466,Even
9239,854962,Even
9240,607856,Even
9241,120705,Odd
9242,403843,Odd
9243,515303,Odd
9244,456707,Odd
9245,102998,Even
9246,986255,Odd
9247,459991,Odd
9248,485879,Odd
9249,313821,Odd
9250,688959,Odd
9251,919827,Odd
9252,669336,Even
9253,677985,Odd
9254,479781,Odd
9255,642818,Even
9256,590575,Odd
9257,508084,Even
9258,637563,Odd
9259,516201,Odd
9260,101400,Even
9261,372597,Odd
9262,526952,Even
9263,399929,Odd
9264,339576,Even
9265,877962,Even
9266,936820,Even
9267,282996,Even
9268,631088,Even
9269,262138,Even
9270,778779,Odd
9271,947092,Even
9272,833069,Odd
9273,478333,Odd
9274,517174,Even
9275,773915,Odd
9276,389226,Even
9277,727886,Even
9278,740198,Even
9279,279535,Odd
9280,479239,Odd
9281,64149,Odd
9282,640979,Odd
9283,979200,Even
9284,789646,Even
9285,616851,Odd
9286,803877,Odd
9287,262282,Even
9288,44458,Even
9289,517607,Odd
9290,95587,Odd
9291,273988,Even
9292,708827,Odd
9293,388070,Even
9294,819642,Even
9295,732856,Even
9296,112173,Odd
9297,517717,Odd
9298,296574,Even
9299,131234,Even
9300,917219,Odd
9301,381359,Odd
9302,781795,Odd
9303,537755,Odd
9304,609663,Odd
9305,560861,Odd
9306,751867,Odd
9307,666585,Odd
9308,77913,Odd
9309,626011,Odd
9310,220939,Odd
9311,545493,Odd
9312,676068,Even
9313,978242,Even
9314,2426,Even
9315,621904,Even
9316,440647,Odd
9317,59092,Even
9318,737299,Odd
9319,152974,Even
9320,825293,Odd
9321,41775,Odd
9322,701979,Odd
9323,412197,Odd
9324,470580,Even
9325,581613,Odd
9326,664129,Odd
9327,596793,Odd
9328,760054,Even
9329,719771,Odd
9330,464099,Odd
9331,860238,Even
9332,291845,Odd
9333,184056,Even
9334,389684,Even
9335,445719,Odd
9336,339952,Even
9337,339449,Odd
9338,182728,Even
9339,924556,Even
9340,819272,Even
9341,444396,Even
9342,96617,Odd
9343,967868,Even
9344,701055,Odd
9345,690657,Odd
9346,772782,Even
9347,691593,Odd
9348,241715,Odd
9349,373310,Even
9350,225889,Odd
9351,702809,Odd
9352,468148,Even
9353,291226,Even
9354,830638,Even
9355,167987,Odd
9356,967883,Odd
9357,404087,Odd
9358,775362,Even
9359,735031,Odd
9360,896876,Even
9361,671623,Odd
9362,468003,Odd
9363,420864,Even
9364,326658,Even
9365,939785,Odd
9366,340148,Even
9367,764667,Odd
9368,968902,Even
9369,282251,Odd
9370,242175,Odd
9371,253623,Odd
9372,201409,Odd
9373,70006,Even
9374,588111,Odd
9375,413306,Even
9376,694543,Odd
9377,977065,Odd
9378,661471,Odd
9379,399588,Even
9380,92985,Odd
9381,105017,Odd
9382,139741,Odd
9383,96132,Even
9384,392865,Odd
9385,462410,Even
9386,436454,Even
9387,497803,Odd
9388,223556,Even
9389,981411,Odd
9390,783528,Even
9391,398698,Even
9392,157916,Even
9393,669269,Odd
9394,756210,Even
9395,750201,Odd
9396,385717,Odd
9397,414705,Odd
9398,862520,Even
9399,682660,Even
9400,353663,Odd
9401,556809,Odd
9402,948833,Odd
9403,648290,Even
9404,165533,Odd
9405,524201,Odd
9406,235686,Even
9407,768692,Even
9408,598643,Odd
9409,887472,Even
9410,38384,Even
9411,494127,Odd
9412,688058,Even
9413,932126,Even
9414,271028,Even
9415,277728,Even
9416,15533,Odd
9417,960411,Odd
9418,480540,Even
9419,233179,Odd
9420,694652,Even
9421,141968,Even
9422,633525,Odd
9423,868232,Even
9424,72052,Even
9425,663669,Odd
9426,608305,Odd
9427,151742,Even
9428,111938,Even
9429,736078,Even
9430,425283,Odd
9431,359156,Even
9432,752692,Even
9433,897828,Even
9434,725199,Odd
9435,281583,Odd
9436,480572,Even
9437,188041,Odd
9438,769550,Even
9439,118686,Even
9440,393124,Even
9441,248438,Even
9442,684345,Odd
9443,953301,Odd
9444,575078,Even
9445,529864,Even
9446,842409,Odd
9447,427041,Odd
9448,980739,Odd
9449,964212,Even
9450,414538,Even
9451,327367,Odd
9452,427601,Odd
9453,406932,Even
9454,440857,Odd
9455,592560,Even
9456,677219,Odd
9457,466321,Odd
9458,81822,Even
9459,315489,Odd
9460,507571,Odd
9461,617578,Even
9462,730615,Odd
9463,240746,Even
9464,982220,Even
9465,913819,Odd
9466,673181,Odd
9467,650652,Even
9468,183306,Even
9469,131674,Even
9470,649596,Even
9471,990110,Even
9472,66538,Even
9473,329815,Odd
9474,338335,Odd
9475,86062,Even
9476,494638,Even
9477,447242,Even
9478,757913,Odd
9479,448999,Odd
9480,338291,Odd
9481,202859,Odd
9482,307517,Odd
9483,492566,Even
9484,254474,Even
9485,721741,Odd
9486,900162,Even
9487,727326,Even
9488,296370,Even
9489,695934,Even
9490,605527,Odd
9491,24639,Odd
9492,255062,Even
9493,52188,Even
9494,691761,Odd
9495,912831,Odd
9496,29178,Even
9497,115299,Odd
9498,584382,Even
9499,947171,Odd
9500,898636,Even
9501,213895,Odd
9502,130698,Even
9503,571463,Odd
9504,421607,Odd
9505,710529,Odd
9506,32393,Odd
9507,277485,Odd
9508,846605,Odd
9509,800578,Even
9510,301466,Even
9511,424757,Odd
9512,380285,Odd
9513,415724,Even
9514,124196,Even
9515,749840,Even
9516,837981,Odd
9517,315997,Odd
9518,748679,Odd
9519,802237,Odd
9520,63950,Even
9521,678372,Even
9522,165829,Odd
9523,654097,Odd
9524,468564,Even
9525,419071,Odd
9526,970047,Odd
9527,874869,Odd
9528,138266,Even
9529,747064,Even
9530,33937,Odd
9531,98652,Even
9532,544013,Odd
9533,432163,Odd
9534,774205,Odd
9535,61141,Odd
9536,368204,Even
9537,788478,Even
9538,707077,Odd
9539,655482,Even
9540,486637,Odd
9541,314877,Odd
9542,78569,Odd
9543,371789,Odd
9544,386707,Odd
9545,90064,Even
9546,975771,Odd
9547,106667,Odd
9548,141532,Even
9549,789362,Even
9550,303752,Even
9551,620261,Odd
9552,683045,Odd
9553,719862,Even
9554,270482,Even
9555,571139,Odd
9556,130759,Odd
9557,180131,Odd
9558,298598,Even
9559,652563,Odd
9560,334500,Even
9561,291625,Odd
9562,240431,Odd
9563,407682,Even
9564,217870,Even
9565,546644,Even
9566,405142,Even
9567,769426,Even
9568,914515,Odd
9569,211602,Even
9570,431326,Even
9571,745515,Odd
9572,978953,Odd
9573,251740,Even
9574,743211,Odd
9575,115097,Odd
9576,170431,Odd
9577,958933,Odd
9578,187381,Odd
9579,739910,Even
9580,635297,Odd
9581,57319,Odd
9582,598116,Even
9583,962415,Odd
9584,335063,Odd
9585,549053,Odd
9586,852460,Even
9587,585809,Odd
9588,433478,Even
9589,457756,Even
9590,347618,Even
9591,897363,Odd
9592,26511,Odd
9593,928149,Odd
9594,729395,Odd
9595,553338,Even
9596,951276,Even
9597,174319,Odd
9598,610369,Odd
9599,706085,Odd
9600,927681,Odd
9601,239548,Even
9602,200404,Even
9603,674040,Even
9604,168391,Odd
9605,930960,Even
9606,828560,Even
9607,994238,Even
9608,705401,Odd
9609,915860,Even
9610,429152,Even
9611,142878,Even
9612,683665,Odd
9613,844842,Even
9614,53753,Odd
9615,881260,Even
9616,730026,Even
9617,134026,Even
9618,624667,Odd
9619,216544,Even
9620,588094,Even
9621,252694,Even
9622,455385,Odd
9623,821516,Even
9624,333534,Even
9625,974553,Odd
9626,919807,Odd
9627,506443,Odd
9628,296757,Odd
9629,387065,Odd
9630,230511,Odd
9631,307193,Odd
9632,445989,Odd
9633,887026,Even
9634,698808,Even
9635,53608,Even
9636,748991,Odd
9637,185853,Odd
9638,352508,Even
9639,604477,Odd
9640,888520,Even
9641,600787,Odd
9642,640066,Even
9643,425687,Odd
9644,756530,Even
9645,382680,Even
9646,856453,Odd
9647,120963,Odd
9648,124587,Odd
9649,899717,Odd
9650,993346,Even
9651,462900,Even
9652,557437,Odd
9653,967482,Even
9654,487661,Odd
9655,83557,Odd
9656,358115,Odd
9657,209241,Odd
9658,505219,Odd
9659,883589,Odd
9660,529894,Even
9661,694947,Odd
9662,167464,Even
9663,121194,Even
9664,283490,Even
9665,399767,Odd
9666,95910,Even
9667,979679,Odd
9668,840436,Even
9669,74991,Odd
9670,49893,Odd
9671,26132,Even
9672,470187,Odd
9673,270956,Even
9674,333597,Odd
9675,588730,Even
9676,11838,Even
9677,207870,Even
9678,822995,Odd
9679,322785,Odd
9680,315224,Even
9681,359887,Odd
9682,541771,Odd
9683,908692,Even
9684,336115,Odd
9685,898059,Odd
9686,77805,Odd
9687,291934,Even
9688,866430,Even
9689,469818,Even
9690,633201,Odd
9691,899473,Odd
9692,285466,Even
9693,125554,Even
9694,255392,Even
9695,99920,Even
9696,7142,Even
9697,537320,Even
9698,249069,Odd
9699,591218,Even
9700,235888,Even
9701,885619,Odd
9702,98449,Odd
9703,108079,Odd
9704,229551,Odd
9705,42783,Odd
9706,112666,Even
9707,973762,Even
9708,229320,Even
9709,957767,Odd
9710,889658,Even
9711,78904,Even
9712,554315,Odd
9713,911564,Even
9714,554113,Odd
9715,451626,Even
9716,801856,Even
9717,74593,Odd
9718,942232,Even
9719,189021,Odd
9720,351001,Odd
9721,519227,Odd
9722,951005,Odd
9723,705636,Even
9724,947165,Odd
9725,676538,Even
9726,117058,Even
9727,299859,Odd
9728,490483,Odd
9729,192203,Odd
9730,969306,Even
9731,486721,Odd
9732,900493,Odd
9733,257526,Even
9734,862924,Even
9735,724543,Odd
9736,789287,Odd
9737,417627,Odd
9738,409767,Odd
9739,261586,Even
9740,134038,Even
9741,154306,Even
9742,326919,Odd
9743,322618,Even
9744,711975,Odd
9745,120771,Odd
9746,725672,Even
9747,661073,Odd
9748,680814,Even
9749,846097,Odd
9750,963167,Odd
9751,532501,Odd
9752,96056,Even
9753,244255,Odd
9754,852888,Even
9755,351896,Even
9756,826768,Even
9757,771594,Even
9758,879888,Even
9759,130313,Odd
9760,445949,Odd
9761,597343,Odd
9762,929445,Odd
9763,141761,Odd
9764,349966,Even
9765,628918,Even
9766,869424,Even
9767,650171,Odd
9768,975286,Even
9769,355762,Even
9770,841784,Even
9771,1309,Odd
9772,290081,Odd
9773,494307,Odd
9774,336000,Even
9775,299030,Even
9776,422290,Even
9777,672440,Even
9778,850753,Odd
9779,236047,Odd
9780,635296,Even
9781,812165,Odd
9782,827680,Even
9783,917138,Even
9784,374877,Odd
9785,162601,Odd
9786,63349,Odd
9787,886695,Odd
9788,756351,Odd
9789,176647,Odd
9790,990361,Odd
9791,814298,Even
9792,222127,Odd
9793,293149,Odd
9794,225698,Even
9795,344205,Odd
9796,390598,Even
9797,343213,Odd
9798,544885,Odd
9799,48198,Even
9800,511700,Even
9801,264864,Even
9802,294397,Odd
9803,482142,Even
9804,940114,Even
9805,515095,Odd
9806,768751,Odd
9807,124915,Odd
9808,538070,Even
9809,274037,Odd
9810,299588,Even
9811,120512,Even
9812,601812,Even
9813,428438,Even
9814,108276,Even
9815,330514,Even
9816,959019,Odd
9817,699290,Even
9818,677993,Odd
9819,617842,Even
9820,33405,Odd
9821,241819,Odd
9822,653077,Odd
9823,470551,Odd
9824,396659,Odd
9825,830526,Even
9826,281848,Even
9827,767161,Odd
9828,521115,Odd
9829,927538,Even
9830,202240,Even
9831,521936,Even
9832,624534,Even
9833,123681,Odd
9834,733049,Odd
9835,521319,Odd
9836,912674,Even
9837,361187,Odd
9838,169894,Even
9839,731832,Even
9840,591486,Even
9841,439889,Odd
9842,817109,Odd
9843,385523,Odd
9844,582184,Even
9845,564763,Odd
9846,749550,Even
9847,48233,Odd
9848,75789,Odd
9849,269997,Odd
9850,713569,Odd
9851,702166,Even
9852,827508,Even
9853,113867,Odd
9854,57122,Even
9855,253151,Odd
9856,324606,Even
9857,369641,Odd
9858,451957,Odd
9859,69636,Even
9860,493818,Even
9861,468859,Odd
9862,871838,Even
9863,201064,Even
9864,736725,Odd
9865,759945,Odd
9866,314863,Odd
9867,348120,Even
9868,86871,Odd
9869,906976,Even
9870,124577,Odd
9871,982548,Even
9872,195326,Even
9873,641198,Even
9874,797572,Even
9875,462634,Even
9876,801054,Even
9877,112457,Odd
9878,346514,Even
9879,702856,Even
9880,588774,Even
9881,870333,Odd
9882,701232,Even
9883,130153,Odd
9884,405154,Even
9885,399180,Even
9886,47272,Even
9887,248972,Even
9888,418628,Even
9889,613499,Odd
9890,821078,Even
9891,817255,Odd
9892,158930,Even
9893,564087,Odd
9894,448617,Odd
9895,181343,Odd
9896,590210,Even
9897,688621,Odd
9898,133469,Odd
9899,238228,Even
9900,46424,Even
9901,342901,Odd
9902,75118,Even
9903,504510,Even
9904,55251,Odd
9905,235850,Even
9906,66053,Odd
9907,716065,Odd
9908,507107,Odd
9909,186281,Odd
9910,768154,Even
9911,625418,Even
9912,975652,Even
9913,366302,Even
9914,181145,Odd
9915,234097,Odd
9916,936036,Even
9917,72894,Even
9918,208523,Odd
9919,691494,Even
9920,878029,Odd
9921,168066,Even
9922,522841,Odd
9923,809218,Even
9924,609025,Odd
9925,860390,Even
9926,614746,Even
9927,914729,Odd
9928,251714,Even
9929,375537,Odd
9930,521176,Even
9931,180145,Odd
9932,846725,Odd
9933,372759,Odd
9934,584068,Even
9935,809322,Even
9936,653680,Even
9937,164548,Even
9938,104766,Even
9939,216081,Odd
9940,525173,Odd
9941,618570,Even
9942,153934,Even
9943,380434,Even
9944,632734,Even
9945,19594,Even
9946,172088,Even
9947,911472,Even
9948,840422,Even
9949,183700,Even
9950,374787,Odd
9951,128838,Even
9952,408053,Odd
9953,167756,Even
9954,781776,Even
9955,240040,Even
9956,833887,Odd
9957,168548,Even
9958,505951,Odd
9959,705034,Even
9960,598581,Odd
9961,42792,Even
9962,326742,Even
9963,31924,Even
9964,994370,Even
9965,838903,Odd
9966,610050,Even
9967,540231,Odd
9968,803532,Even
9969,713627,Odd
9970,599761,Odd
9971,908747,Odd
9972,444707,Odd
9973,257051,Odd
9974,592143,Odd
9975,392666,Even
9976,549413,Odd
9977,470430,Even
9978,732732,Even
9979,631611,Odd
9980,777025,Odd
9981,4414,Even
9982,51282,Even
9983,829084,Even
9984,211416,Even
9985,483663,Odd
9986,219957,Odd
9987,321229,Odd
9988,888363,Odd
9989,395641,Odd
9990,496596,Even
9991,509273,Odd
9992,49549,Odd
9993,886544,Even
9994,107867,Odd
9995,192825,Odd
9996,932034,Even
9997,753484,Even
9998,277541,Odd
9999,368050,Even
10000,700025,Odd
